	PD_whole_tree	chao1	observed_otus
tp1.Obese.notCohoused.CI.E02.3dpc.A6.793500	9.66274	226.451612903	182.0
tp1.Obese.notCohoused.CI.E02.3dpc.A7.792860	9.93083	263.0	207.0
tp1.Obese.notCohoused.CI.E02.3dpc.A8.793592	11.2497	253.621621622	212.0
tp1.Obese.notCohoused.CI.E02.8dpc.A5.792764	10.74357	270.323529412	220.0
tp1.Obese.notCohoused.CI.E02.8dpc.A6.792210	10.8177	284.088235294	221.0
tp1.Obese.notCohoused.CI.E02.8dpc.A7.792101	13.56258	364.571428571	272.0
tp1.Obese.notCohoused.CI.E02.8dpc.A8.793276	13.151	397.965517241	289.0
tp1.Obese.notCohoused.CI.E02.SI14.16C.A5.793177	10.20749	248.2	175.0
tp1.Obese.notCohoused.CI.E02.SI14.16C.A6.792302	11.86729	277.375	233.0
tp1.Obese.notCohoused.CI.E02.SI14.16C.A7.793308	12.10429	280.181818182	221.0
tp1.Obese.notCohoused.CI.E02.SI14.16C.A8.792045	9.57074	258.25	151.0
tp1.Obese.notCohoused.CI.E02.Stomach.A5.792650	10.45982	281.153846154	210.0
tp1.Obese.notCohoused.CI.E02.Stomach.A6.792526	12.03387	314.428571429	233.0
tp1.Obese.notCohoused.CI.E02.Stomach.A7.793300	11.58412	264.0	205.0
tp1.Obese.notCohoused.CI.E02.Stomach.A8.791970	10.63853	263.2	210.0
tp2.Lean.DTFD.E04.14dpc.E13.792208	31.20805	1204.74561404	669.0
tp2.Lean.DTFD.E04.14dpc.E15.792518	29.841	1178.02608696	653.0
tp2.Lean.DTFD.E04.14dpc.E16.792018	29.55173	1082.97457627	645.0
tp2.Lean.DTFD.E04.1dpc.E13.793261	20.04971	716.723404255	439.0
tp2.Lean.DTFD.E04.1dpc.E14.792289	12.96469	450.018181818	288.0
tp2.Lean.DTFD.E04.1dpc.E15.792109	21.26241	775.0	390.0
tp2.Lean.DTFD.E04.1dpc.E16.792369	18.07572	647.220338983	320.0
tp2.Lean.DTFD.E04.2dpc.E14.792422	24.8178	793.141304348	484.0
tp2.Lean.DTFD.E04.3dpc.E13.791878	24.67986	948.448275862	480.0
tp2.Lean.DTFD.E04.3dpc.E15.791942	25.18299	1018.8988764	498.0
tp2.Lean.DTFD.E04.3dpc.E16.792401	27.43693	1248.95	581.0
tp2.Lean.DTFD.E04.6dpc.E13.793344	26.52694	1048.06122449	553.0
tp2.Lean.DTFD.E04.6dpc.E15.793123	26.60606	1033.25	497.0
tp2.Lean.DTFD.E04.6dpc.E16.793214	25.34342	1050.2173913	476.0
tp2.Lean.DTFD.E04.8dpc.E13.793213	29.43655	1018.40740741	626.0
tp2.Lean.DTFD.E04.8dpc.E15.792000	29.05178	1093.52777778	615.0
tp2.Lean.DTFD.E04.8dpc.E16.792222	29.88329	1188.625	632.0
tp2.Lean.DTFD.E04.Cec1.E13.791965	20.37605	757.185185185	343.0
tp2.Lean.DTFD.E04.Cec1.E15.792658	21.68681	896.137931034	385.0
tp2.Lean.DTFD.E04.Cec1.E16.792238	22.72122	752.85	415.0
tp2.Lean.DTFD.E04.Input1.TSDC19.2.791949	34.1106	1520.19298246	673.0
tp2.Lean.DTFD.E04.Input2.TSDC19.2.793583	33.61124	1464.25892857	656.0
tp2.Lean.DTFD.E04.SI14.16.E13.791842	17.51568	543.0	237.0
tp2.Lean.DTFD.E04.SI14.16.E15.791812	41.93654	1565.64141414	1009.0
tp2.Lean.DTFD.E04.SI14.16.E16.792626	12.35013	386.875	168.0
tp2.Lean.DTFD.E04.Stomach.E13.793342	16.72089	479.157894737	234.0
tp2.Lean.DTFD.E04.Stomach.E15.792689	48.29659	1908.69264069	1288.0
tp2.Lean.DTFD.E04.Stomach.E16.793358	19.68121	686.818181818	325.0
tp2.Lean.DTFD.E04.Stool.E13.792699	20.62722	1021.65454545	400.0
tp2.Lean.DTFD.E04.Stool.E14.793153	16.2852	656.021276596	286.0
tp2.Lean.DTFD.E04.Stool.E15.792714	22.82259	885.09375	387.0
tp2.Lean.DTFD.E04.Stool.E16.792999	21.41242	886.466666667	376.0
tp2.Lean.K02.HiSFLoFV.10dpc.A1.1.792965	0.73857	1.0	1.0
tp2.Lean.K02.HiSFLoFV.10dpc.A12.793481	20.99258	683.734375	379.0
tp2.Lean.K02.HiSFLoFV.10dpc.A14.793281	24.81971	842.134020619	503.0
tp2.Lean.K02.HiSFLoFV.10dpc.A15.793515	22.61754	907.873015873	445.0
tp2.Lean.K02.HiSFLoFV.10dpc.A16.792636	23.15068	718.0	442.0
tp2.Lean.K02.HiSFLoFV.10dpc.A18.792918	22.48776	680.62962963	425.0
tp2.Lean.K02.HiSFLoFV.10dpc.A2.1.793443	24.24107	757.554455446	483.0
tp2.Lean.K02.HiSFLoFV.10dpc.A3.1.791978	16.52377	559.441860465	271.0
tp2.Lean.K02.HiSFLoFV.10dpc.A4.1.793150	16.65199	417.277777778	232.0
tp2.Lean.K02.HiSFLoFV.16dpc.A1.1.792395	25.36765	773.954545455	524.0
tp2.Lean.K02.HiSFLoFV.16dpc.A12.792322	25.44822	1023.75903614	543.0
tp2.Lean.K02.HiSFLoFV.16dpc.A13.792265	24.14327	830.092105263	459.0
tp2.Lean.K02.HiSFLoFV.16dpc.A14.792529	24.58199	805.95	471.0
tp2.Lean.K02.HiSFLoFV.16dpc.A15.792387	25.01854	819.20212766	496.0
tp2.Lean.K02.HiSFLoFV.16dpc.A16.792780	22.43632	869.304347826	464.0
tp2.Lean.K02.HiSFLoFV.16dpc.A17.793272	24.27537	800.666666667	482.0
tp2.Lean.K02.HiSFLoFV.16dpc.A18.792521	24.15572	671.610526316	445.0
tp2.Lean.K02.HiSFLoFV.16dpc.A2.1.792022	25.54832	1021.65217391	507.0
tp2.Lean.K02.HiSFLoFV.16dpc.A3.1.792055	24.58284	872.112359551	485.0
tp2.Lean.K02.HiSFLoFV.16dpc.A4.1.791881	27.34766	865.3	526.0
tp2.Lean.K02.HiSFLoFV.1dpc.A1.1.792621	30.86364	1123.07936508	663.0
tp2.Lean.K02.HiSFLoFV.1dpc.A12.793575	7.32369	115.857142857	45.0
tp2.Lean.K02.HiSFLoFV.1dpc.A14.792235	5.97348	154.2	42.0
tp2.Lean.K02.HiSFLoFV.1dpc.A17.792176	23.03713	758.97029703	505.0
tp2.Lean.K02.HiSFLoFV.1dpc.A18.792522	17.57511	522.358490566	344.0
tp2.Lean.K02.HiSFLoFV.1dpc.A3.1.793466	18.34389	521.88	348.0
tp2.Lean.K02.HiSFLoFV.1dpc.A4.1.792457	19.05777	718.846153846	394.0
tp2.Lean.K02.HiSFLoFV.2dpc.A1.1.792436	27.82831	1060.55769231	582.0
tp2.Lean.K02.HiSFLoFV.2dpc.A12.792484	27.57638	1043.06122449	548.0
tp2.Lean.K02.HiSFLoFV.2dpc.A13.792248	21.92786	639.571428571	381.0
tp2.Lean.K02.HiSFLoFV.2dpc.A15.793338	33.73535	1136.77692308	675.0
tp2.Lean.K02.HiSFLoFV.2dpc.A16.792597	33.30078	1289.224	704.0
tp2.Lean.K02.HiSFLoFV.2dpc.A17.793369	30.02828	1163.94594595	620.0
tp2.Lean.K02.HiSFLoFV.2dpc.A18.793463	22.71913	710.073170732	445.0
tp2.Lean.K02.HiSFLoFV.2dpc.A2.1.792838	25.02012	912.79787234	512.0
tp2.Lean.K02.HiSFLoFV.2dpc.A3.1.791884	30.48344	1012.75	628.0
tp2.Lean.K02.HiSFLoFV.2dpc.A4.1.793422	18.10568	467.727272727	256.0
tp2.Lean.K02.HiSFLoFV.3dpc.A1.1.792928	24.11466	894.850746269	456.0
tp2.Lean.K02.HiSFLoFV.3dpc.A12.792026	21.95701	724.0	448.0
tp2.Lean.K02.HiSFLoFV.3dpc.A13.792036	25.7057	907.164835165	514.0
tp2.Lean.K02.HiSFLoFV.3dpc.A14.792967	22.02362	704.583333333	417.0
tp2.Lean.K02.HiSFLoFV.3dpc.A16.792187	0.96996	1.0	1.0
tp2.Lean.K02.HiSFLoFV.3dpc.A17.792742	28.32267	920.443478261	571.0
tp2.Lean.K02.HiSFLoFV.3dpc.A18.792033	21.93159	791.098591549	433.0
tp2.Lean.K02.HiSFLoFV.3dpc.A2.1.793003	24.99721	902.662650602	497.0
tp2.Lean.K02.HiSFLoFV.3dpc.A3.1.792481	22.48447	903.884057971	460.0
tp2.Lean.K02.HiSFLoFV.3dpc.A4.1.792667	25.29979	969.4	503.0
tp2.Lean.K02.HiSFLoFV.4dpc.A1.1.792212	25.24105	865.5	495.0
tp2.Lean.K02.HiSFLoFV.4dpc.A12.792596	22.78878	701.0	456.0
tp2.Lean.K02.HiSFLoFV.4dpc.A14.792850	23.58715	697.411764706	449.0
tp2.Lean.K02.HiSFLoFV.4dpc.A15.792582	23.28977	766.78313253	455.0
tp2.Lean.K02.HiSFLoFV.4dpc.A16.793581	29.06552	1115.55913978	577.0
tp2.Lean.K02.HiSFLoFV.4dpc.A17.792257	24.72112	989.776470588	517.0
tp2.Lean.K02.HiSFLoFV.4dpc.A18.791905	21.5842	691.281690141	411.0
tp2.Lean.K02.HiSFLoFV.5dpc.A1.1.792107	21.55815	622.794520548	382.0
tp2.Lean.K02.HiSFLoFV.5dpc.A12.792968	20.4205	605.681818182	375.0
tp2.Lean.K02.HiSFLoFV.5dpc.A13.793473	23.8106	780.0	483.0
tp2.Lean.K02.HiSFLoFV.5dpc.A14.792746	23.62977	787.011111111	471.0
tp2.Lean.K02.HiSFLoFV.5dpc.A15.791898	23.2311	822.578125	453.0
tp2.Lean.K02.HiSFLoFV.5dpc.A16.792466	20.25625	594.625	354.0
tp2.Lean.K02.HiSFLoFV.5dpc.A17.793163	24.25956	814.739130435	503.0
tp2.Lean.K02.HiSFLoFV.5dpc.A18.793127	20.95936	614.683544304	385.0
tp2.Lean.K02.HiSFLoFV.5dpc.A2.1.793030	23.11629	820.904109589	457.0
tp2.Lean.K02.HiSFLoFV.5dpc.A3.1.793020	21.80415	617.821428571	413.0
tp2.Lean.K02.HiSFLoFV.5dpc.A4.1.792123	21.98078	703.666666667	425.0
tp2.Lean.K02.HiSFLoFV.6dpc.A13.793351	23.07338	808.032258065	484.0
tp2.Lean.K02.HiSFLoFV.6dpc.A14.793318	25.33329	818.172043011	520.0
tp2.Lean.K02.HiSFLoFV.6dpc.A15.792914	26.55987	759.818181818	476.0
tp2.Lean.K02.HiSFLoFV.6dpc.A16.792490	30.27302	997.959183673	585.0
tp2.Lean.K02.HiSFLoFV.6dpc.A17.793189	25.5875	940.307692308	508.0
tp2.Lean.K02.HiSFLoFV.6dpc.A18.793040	27.33076	1120.15	574.0
tp2.Lean.K02.HiSFLoFV.6dpc.A3.1.792791	4.21934	121.75	34.0
tp2.Lean.K02.HiSFLoFV.6dpc.A4.1.793400	2.95973	70.5	18.0
tp2.Lean.K02.HiSFLoFV.7dpc.A1.1.793077	22.48108	669.611111111	435.0
tp2.Lean.K02.HiSFLoFV.7dpc.A12.793219	22.71817	699.220779221	425.0
tp2.Lean.K02.HiSFLoFV.7dpc.A13.793141	26.28203	884.573170732	505.0
tp2.Lean.K02.HiSFLoFV.7dpc.A14.792005	23.64163	844.075949367	478.0
tp2.Lean.K02.HiSFLoFV.7dpc.A15.793480	0.62709	1.0	1.0
tp2.Lean.K02.HiSFLoFV.7dpc.A16.793534	23.8043	749.674418605	467.0
tp2.Lean.K02.HiSFLoFV.7dpc.A18.792126	31.04154	1139.02702703	647.0
tp2.Lean.K02.HiSFLoFV.7dpc.A2.1.793207	28.65795	1141.28	605.0
tp2.Lean.K02.HiSFLoFV.7dpc.A3.1.792485	22.30753	776.513513514	439.0
tp2.Lean.K02.HiSFLoFV.7dpc.A4.1.793569	26.55976	954.989130435	569.0
tp2.Lean.K02.HiSFLoFV.8dpc.A1.1.792782	24.64709	805.470588235	482.0
tp2.Lean.K02.HiSFLoFV.8dpc.A12.793188	23.47002	636.03030303	433.0
tp2.Lean.K02.HiSFLoFV.8dpc.A13.792083	22.20561	664.296703297	430.0
tp2.Lean.K02.HiSFLoFV.8dpc.A14.793048	25.32205	957.933333333	509.0
tp2.Lean.K02.HiSFLoFV.8dpc.A15.792843	22.07963	668.026315789	414.0
tp2.Lean.K02.HiSFLoFV.8dpc.A16.793419	21.08259	684.0	390.0
tp2.Lean.K02.HiSFLoFV.8dpc.A17.792433	21.86777	722.084507042	413.0
tp2.Lean.K02.HiSFLoFV.8dpc.A18.792651	23.31949	708.021276596	479.0
tp2.Lean.K02.HiSFLoFV.8dpc.A2.1.792209	23.88482	783.529411765	471.0
tp2.Lean.K02.HiSFLoFV.8dpc.A3.1.793159	24.71323	875.93877551	519.0
tp2.Lean.K02.HiSFLoFV.8dpc.A4.1.792517	27.85441	1002.56	563.0
tp2.Lean.K02.LoSFHiFV.10dpc.A1.792568	21.05143	603.139240506	383.0
tp2.Lean.K02.LoSFHiFV.10dpc.A10.793491	25.72227	882.733333333	497.0
tp2.Lean.K02.LoSFHiFV.10dpc.A11.793176	23.39326	910.4	458.0
tp2.Lean.K02.LoSFHiFV.10dpc.A2.793366	23.13904	795.444444444	456.0
tp2.Lean.K02.LoSFHiFV.10dpc.A3.793444	24.61185	920.447761194	467.0
tp2.Lean.K02.LoSFHiFV.10dpc.A4.792453	21.76699	704.5	397.0
tp2.Lean.K02.LoSFHiFV.10dpc.A5.792034	23.26503	722.467532468	432.0
tp2.Lean.K02.LoSFHiFV.10dpc.A6.791862	20.77567	754.741935484	394.0
tp2.Lean.K02.LoSFHiFV.10dpc.A7.792124	22.70674	906.720588235	449.0
tp2.Lean.K02.LoSFHiFV.10dpc.A8.793474	23.48227	721.813333333	432.0
tp2.Lean.K02.LoSFHiFV.10dpc.A9.791995	1.41354	2.0	2.0
tp2.Lean.K02.LoSFHiFV.16dpc.A1.792281	25.81584	807.048543689	500.0
tp2.Lean.K02.LoSFHiFV.16dpc.A10.793263	24.02051	787.012658228	436.0
tp2.Lean.K02.LoSFHiFV.16dpc.A11.792135	24.59078	902.738636364	487.0
tp2.Lean.K02.LoSFHiFV.16dpc.A2.792578	23.94676	848.444444444	458.0
tp2.Lean.K02.LoSFHiFV.16dpc.A3.793026	25.49281	848.691489362	496.0
tp2.Lean.K02.LoSFHiFV.16dpc.A4.792707	22.0055	692.0	392.0
tp2.Lean.K02.LoSFHiFV.16dpc.A5.792698	24.41128	908.04	466.0
tp2.Lean.K02.LoSFHiFV.16dpc.A6.792642	20.90867	640.359375	383.0
tp2.Lean.K02.LoSFHiFV.16dpc.A7.792300	23.83373	762.470588235	466.0
tp2.Lean.K02.LoSFHiFV.16dpc.A8.793252	24.57429	908.119402985	462.0
tp2.Lean.K02.LoSFHiFV.16dpc.A9.793260	24.99313	819.379310345	473.0
tp2.Lean.K02.LoSFHiFV.1dpc.A1.792935	20.01367	657.649350649	439.0
tp2.Lean.K02.LoSFHiFV.1dpc.A10.791808	1.03149	1.0	1.0
tp2.Lean.K02.LoSFHiFV.1dpc.A3.792958	16.30645	539.842105263	349.0
tp2.Lean.K02.LoSFHiFV.1dpc.A5.792012	17.19213	520.684210526	314.0
tp2.Lean.K02.LoSFHiFV.1dpc.A6.792080	3.38546	40.0	18.0
tp2.Lean.K02.LoSFHiFV.1dpc.A8.792881	17.78652	592.411764706	343.0
tp2.Lean.K02.LoSFHiFV.2dpc.A1.793071	23.3182	881.8	480.0
tp2.Lean.K02.LoSFHiFV.2dpc.A10.792825	8.48693	129.230769231	78.0
tp2.Lean.K02.LoSFHiFV.2dpc.A11.793249	23.47168	808.529411765	496.0
tp2.Lean.K02.LoSFHiFV.2dpc.A3.792381	23.62473	776.221153846	523.0
tp2.Lean.K02.LoSFHiFV.2dpc.A4.792847	24.31193	823.739130435	512.0
tp2.Lean.K02.LoSFHiFV.2dpc.A5.791992	23.38318	890.682926829	505.0
tp2.Lean.K02.LoSFHiFV.2dpc.A6.792384	23.66133	824.908045977	498.0
tp2.Lean.K02.LoSFHiFV.2dpc.A7.792648	29.06853	1068.76415094	614.0
tp2.Lean.K02.LoSFHiFV.2dpc.A8.792129	28.19668	946.635514019	555.0
tp2.Lean.K02.LoSFHiFV.2dpc.A9.792946	22.53164	706.373493976	447.0
tp2.Lean.K02.LoSFHiFV.3dpc.A1.793035	24.22541	809.709302326	479.0
tp2.Lean.K02.LoSFHiFV.3dpc.A10.793580	24.58337	838.337349398	487.0
tp2.Lean.K02.LoSFHiFV.3dpc.A11.793372	20.92744	670.12195122	425.0
tp2.Lean.K02.LoSFHiFV.3dpc.A2.791893	26.91431	1003.29473684	553.0
tp2.Lean.K02.LoSFHiFV.3dpc.A3.792610	23.06569	721.373493976	462.0
tp2.Lean.K02.LoSFHiFV.3dpc.A4.793152	23.92343	908.917647059	488.0
tp2.Lean.K02.LoSFHiFV.3dpc.A5.792061	23.29615	799.183908046	464.0
tp2.Lean.K02.LoSFHiFV.3dpc.A6.792887	23.08346	707.879518072	446.0
tp2.Lean.K02.LoSFHiFV.3dpc.A7.792239	25.31229	934.514851485	531.0
tp2.Lean.K02.LoSFHiFV.3dpc.A8.792028	22.97094	761.166666667	466.0
tp2.Lean.K02.LoSFHiFV.3dpc.A9.792249	24.51918	851.035294118	476.0
tp2.Lean.K02.LoSFHiFV.4dpc.A1.793414	22.78646	783.581081081	440.0
tp2.Lean.K02.LoSFHiFV.4dpc.A10.792255	22.07057	630.3875	413.0
tp2.Lean.K02.LoSFHiFV.4dpc.A11.792348	21.00168	656.358208955	394.0
tp2.Lean.K02.LoSFHiFV.4dpc.A2.792954	24.38462	836.012048193	467.0
tp2.Lean.K02.LoSFHiFV.4dpc.A3.793425	22.53533	788.923076923	435.0
tp2.Lean.K02.LoSFHiFV.4dpc.A4.793050	24.23937	920.202531646	494.0
tp2.Lean.K02.LoSFHiFV.4dpc.A5.791993	23.95727	831.575	482.0
tp2.Lean.K02.LoSFHiFV.4dpc.A7.792552	21.42857	733.881578947	434.0
tp2.Lean.K02.LoSFHiFV.4dpc.A8.791929	23.09162	741.879120879	460.0
tp2.Lean.K02.LoSFHiFV.4dpc.A9.792724	24.11238	859.666666667	467.0
tp2.Lean.K02.LoSFHiFV.5dpc.A1.792546	25.78541	916.065934066	517.0
tp2.Lean.K02.LoSFHiFV.5dpc.A10.792512	21.75162	650.034482759	419.0
tp2.Lean.K02.LoSFHiFV.5dpc.A11.793068	21.86003	696.515625	404.0
tp2.Lean.K02.LoSFHiFV.5dpc.A2.792398	23.39019	1001.91525424	440.0
tp2.Lean.K02.LoSFHiFV.5dpc.A3.792903	23.72705	858.0	486.0
tp2.Lean.K02.LoSFHiFV.5dpc.A4.792056	23.38434	719.785714286	433.0
tp2.Lean.K02.LoSFHiFV.5dpc.A5.793081	22.62433	641.655172414	422.0
tp2.Lean.K02.LoSFHiFV.5dpc.A6.792365	21.20849	609.238095238	362.0
tp2.Lean.K02.LoSFHiFV.5dpc.A7.792655	22.63775	802.285714286	458.0
tp2.Lean.K02.LoSFHiFV.5dpc.A8.793158	21.81944	652.225352113	402.0
tp2.Lean.K02.LoSFHiFV.5dpc.A9.792219	22.43507	789.571428571	421.0
tp2.Lean.K02.LoSFHiFV.6dpc.A1.792161	20.95931	657.04	397.0
tp2.Lean.K02.LoSFHiFV.6dpc.A10.792920	20.97029	699.281690141	419.0
tp2.Lean.K02.LoSFHiFV.6dpc.A11.792493	23.94545	899.794520548	470.0
tp2.Lean.K02.LoSFHiFV.6dpc.A2.792652	24.82308	841.25	492.0
tp2.Lean.K02.LoSFHiFV.6dpc.A3.792251	23.11298	726.965517241	445.0
tp2.Lean.K02.LoSFHiFV.6dpc.A4.791912	21.18149	700.044776119	391.0
tp2.Lean.K02.LoSFHiFV.6dpc.A5.792252	20.80858	626.88	390.0
tp2.Lean.K02.LoSFHiFV.6dpc.A6.792362	19.65276	543.347826087	352.0
tp2.Lean.K02.LoSFHiFV.6dpc.A7.793315	22.16487	763.0	448.0
tp2.Lean.K02.LoSFHiFV.6dpc.A8.793536	22.52089	693.164948454	456.0
tp2.Lean.K02.LoSFHiFV.6dpc.A9.793302	23.94272	766.584415584	448.0
tp2.Lean.K02.LoSFHiFV.7dpc.A1.793241	20.51985	713.758064516	396.0
tp2.Lean.K02.LoSFHiFV.7dpc.A10.792311	22.92702	841.033898305	429.0
tp2.Lean.K02.LoSFHiFV.7dpc.A11.793282	23.33174	667.45	448.0
tp2.Lean.K02.LoSFHiFV.7dpc.A2.791950	25.48452	794.967741935	484.0
tp2.Lean.K02.LoSFHiFV.7dpc.A3.792761	24.18954	818.5375	466.0
tp2.Lean.K02.LoSFHiFV.7dpc.A4.793508	21.23525	801.045454545	426.0
tp2.Lean.K02.LoSFHiFV.7dpc.A5.793132	0.0	0.0	0.0
tp2.Lean.K02.LoSFHiFV.7dpc.A6.792904	20.22637	608.513513514	381.0
tp2.Lean.K02.LoSFHiFV.7dpc.A8.791889	21.6644	683.405797101	395.0
tp2.Lean.K02.LoSFHiFV.7dpc.A9.791839	21.67645	653.013888889	393.0
tp2.Lean.K02.LoSFHiFV.8dpc.A1.792612	22.02737	758.846153846	418.0
tp2.Lean.K02.LoSFHiFV.8dpc.A10.792196	24.62795	799.801980198	499.0
tp2.Lean.K02.LoSFHiFV.8dpc.A11.792105	20.79722	657.22972973	391.0
tp2.Lean.K02.LoSFHiFV.8dpc.A2.791940	26.4421	809.458715596	517.0
tp2.Lean.K02.LoSFHiFV.8dpc.A3.792924	23.99216	844.109589041	438.0
tp2.Lean.K02.LoSFHiFV.8dpc.A4.792469	20.25951	698.047619048	379.0
tp2.Lean.K02.LoSFHiFV.8dpc.A5.792287	20.42515	529.655737705	344.0
tp2.Lean.K02.LoSFHiFV.8dpc.A6.793179	19.03942	572.967741935	344.0
tp2.Lean.K02.LoSFHiFV.8dpc.A7.792940	22.59169	733.518987342	423.0
tp2.Lean.K02.LoSFHiFV.8dpc.A8.793393	24.61978	770.759259259	494.0
tp2.Lean.K02.LoSFHiFV.8dpc.A9.793333	23.27439	726.804878049	441.0
tp2.Obese.DTFD.E04.10dpc.F1.793421	1.2689	1.0	1.0
tp2.Obese.DTFD.E04.14dpc.F1.793511	18.64328	582.020408163	357.0
tp2.Obese.DTFD.E04.14dpc.F3.792829	24.46899	735.97029703	482.0
tp2.Obese.DTFD.E04.14dpc.F4.792576	23.48198	759.791666667	455.0
tp2.Obese.DTFD.E04.1dpc.F1.792820	15.45096	479.406779661	290.0
tp2.Obese.DTFD.E04.1dpc.F2.793091	13.12535	423.0	240.0
tp2.Obese.DTFD.E04.1dpc.F3.792244	14.16383	443.518518519	271.0
tp2.Obese.DTFD.E04.1dpc.F4.792797	12.89037	502.459459459	258.0
tp2.Obese.DTFD.E04.2dpc.F2.792970	21.93131	684.0	437.0
tp2.Obese.DTFD.E04.3dpc.F1.791962	15.02334	396.888888889	244.0
tp2.Obese.DTFD.E04.3dpc.F3.793076	17.65995	546.875	295.0
tp2.Obese.DTFD.E04.3dpc.F4.792288	17.70566	559.625	319.0
tp2.Obese.DTFD.E04.6dpc.F1.792094	16.19181	453.060606061	286.0
tp2.Obese.DTFD.E04.6dpc.F3.792098	17.32128	457.214285714	306.0
tp2.Obese.DTFD.E04.6dpc.F4.792184	17.26552	526.0	295.0
tp2.Obese.DTFD.E04.8dpc.F1.792975	15.07487	432.58490566	284.0
tp2.Obese.DTFD.E04.8dpc.F3.793239	18.31151	595.850746269	366.0
tp2.Obese.DTFD.E04.8dpc.F4.792476	19.00874	615.115384615	329.0
tp2.Obese.DTFD.E04.Cec1.F1.793478	13.28746	416.277777778	231.0
tp2.Obese.DTFD.E04.Cec1.F3.793355	20.57854	716.580645161	366.0
tp2.Obese.DTFD.E04.Cec1.F4.791987	16.76306	497.196078431	281.0
tp2.Obese.DTFD.E04.Input1.TSDC20.2.793144	26.64715	947.5	496.0
tp2.Obese.DTFD.E04.Input2.TSDC20.2.792047	28.17368	1124.25925926	502.0
tp2.Obese.DTFD.E04.SI14.16.F1.792587	14.15347	467.032258065	213.0
tp2.Obese.DTFD.E04.SI14.16.F3.792889	20.15766	676.888888889	323.0
tp2.Obese.DTFD.E04.SI14.16.F4.791815	13.56081	559.076923077	206.0
tp2.Obese.DTFD.E04.Stomach.F1.791915	12.06763	326.166666667	213.0
tp2.Obese.DTFD.E04.Stomach.F3.792349	18.15098	672.4375	314.0
tp2.Obese.DTFD.E04.Stomach.F4.792270	12.63409	380.2	184.0
tp2.Obese.DTFD.E04.Stool.F1.793058	15.92241	489.826086957	266.0
tp2.Obese.DTFD.E04.Stool.F2.792011	14.42675	526.162162162	244.0
tp2.Obese.DTFD.E04.Stool.F3.792772	15.21447	531.9	245.0
tp2.Obese.DTFD.E04.Stool.F4.792205	15.59892	487.127659574	265.0
tp2.Obese.K02.FREE.PTS4001.3A.792721	33.93707	1330.17391304	704.0
tp2.Obese.K02.FREE.PTS4001.3B.793392	32.2498	1352.41441441	683.0
tp2.Obese.K02.FREE.PTS4002.3A.793316	34.64279	1199.80373832	642.0
tp2.Obese.K02.FREE.PTS4002.3B.793441	35.22281	1435.48550725	764.0
tp2.Obese.K02.HiSFLoFV.10dpc.B1.1.792982	22.45352	888.833333333	488.0
tp2.Obese.K02.HiSFLoFV.10dpc.B12.792396	21.05943	677.835294118	427.0
tp2.Obese.K02.HiSFLoFV.10dpc.B13.793224	23.01219	739.666666667	428.0
tp2.Obese.K02.HiSFLoFV.10dpc.B14.792878	24.07913	749.592592593	444.0
tp2.Obese.K02.HiSFLoFV.10dpc.B2.1.792374	22.19686	729.6	420.0
tp2.Obese.K02.HiSFLoFV.10dpc.B3.1.791811	21.97036	689.0	389.0
tp2.Obese.K02.HiSFLoFV.10dpc.B4.1.792599	19.47853	572.47826087	374.0
tp2.Obese.K02.HiSFLoFV.16dpc.B1.1.791955	24.39577	890.565217391	487.0
tp2.Obese.K02.HiSFLoFV.16dpc.B12.792175	21.68083	694.85046729	453.0
tp2.Obese.K02.HiSFLoFV.16dpc.B14.792418	24.77491	783.647058824	439.0
tp2.Obese.K02.HiSFLoFV.16dpc.B15.791879	26.7881	917.569767442	520.0
tp2.Obese.K02.HiSFLoFV.16dpc.B16.793460	23.95953	738.606382979	456.0
tp2.Obese.K02.HiSFLoFV.16dpc.B17.792350	23.44709	944.723404255	502.0
tp2.Obese.K02.HiSFLoFV.16dpc.B18.793498	24.97034	789.0	453.0
tp2.Obese.K02.HiSFLoFV.16dpc.B2.1.792584	24.03918	796.90625	483.0
tp2.Obese.K02.HiSFLoFV.16dpc.B3.1.792537	25.63427	838.315217391	500.0
tp2.Obese.K02.HiSFLoFV.16dpc.B4.1.793138	26.18822	887.944444444	534.0
tp2.Obese.K02.HiSFLoFV.1dpc.B1.1.792324	20.87653	661.533333333	380.0
tp2.Obese.K02.HiSFLoFV.1dpc.B12.793148	19.97297	577.151515152	382.0
tp2.Obese.K02.HiSFLoFV.1dpc.B14.793527	20.69885	663.04	403.0
tp2.Obese.K02.HiSFLoFV.1dpc.B16.793233	1.01662	1.0	1.0
tp2.Obese.K02.HiSFLoFV.1dpc.B18.792759	29.85971	1094.09836066	641.0
tp2.Obese.K02.HiSFLoFV.1dpc.B2.1.792483	2.01614	28.0	7.0
tp2.Obese.K02.HiSFLoFV.1dpc.B3.1.792091	18.31606	582.705128205	405.0
tp2.Obese.K02.HiSFLoFV.2dpc.B1.1.792331	26.83851	1035.11111111	550.0
tp2.Obese.K02.HiSFLoFV.2dpc.B12.793496	22.18186	795.383561644	444.0
tp2.Obese.K02.HiSFLoFV.2dpc.B13.793053	28.65638	1070.63636364	592.0
tp2.Obese.K02.HiSFLoFV.2dpc.B14.793295	27.31368	1020.42857143	525.0
tp2.Obese.K02.HiSFLoFV.2dpc.B15.793519	7.84921	207.375	93.0
