	EM031.441732	EM032.441683	EM033.441685	EM034.441676	EM035.441593	EM036.441587	EM037.441737	EM038.441649	EM039.441743	EM040.441709	EM042.441674	EM043.441739	EM044.441601	EM046.441741	EM047.441722	EM047.T3.441645	EM049.441600	EM049.T3.441671	EM050.441672	EM052.441625	EM053.441738	EM053.T3.441688	EM054.441707	EM054.T3.441749	EM055.441603	EM055.T3.441626	EM056.441606	EM056.T3.441716	EM057.441605	EM057.T3.441589	EM058.441637	EM059.441715	EM059.T3.441604	EM060.441677	EM060.T3.441729	EM061.441673	EM062.441720	EM063.441621	EM063.T3.441695	EM064.441592	EM065.441667	EM065.T3.441614	EM066.441656	EM066.T3.441647	EM067.441615	EM068.441712	EM069.441700	EM070.441682	EM071.441747	EM071.T3.441734	EM072.441643	EM072.T3.441632	EM073.441594	EM073.T3.441721	EM074.441596	EM075.441644	EM076.441622	EM077.441646	EM077.T3.441639	EM078.441658	EM079.441724	EM080.441727	EM081.441618	EM082.441607	EM082.T3.441751	EM083.441666	EM083.T3.441744	EM084.441599	EM085.441675	EM086.441698	EM086.T3.441746	EM087.441726	EM088.441638	EM089.441742	EM089.T3.441624	EM090.441664	EM090.T3.441662	EM091.441686	EM092.441616	EM093.441602	EM093.T3.441670	EM094.441640	EM094.T3.441588	EM095.441717	EM095.T3.441590	EM096.441706	EM098.441733	EM098.T3.441740	EM099.441708	EM100.441714	EM100.T3.441627	EM101.441623	EM102.441633	EM103.441691	EM105.441629	EM106.441745	EM107.441620	EM108.441694	EM109.441669	EM110.441723	EM111.441634	EM112.441630	EM113.441619	EM114.441710	EM115.441641	EM116.441657	EM117.441609	EM118.441693	EM122.441699	EM123.441687	EM124.441697	EM125.441659	EM126.441679	EM129.441689	EM130.441701	EM131.441591	EM132.441696	EM133.441663	EM134.441735	EM135.441660	EM136.441650	EM137.441680	EM138.441753	EM139.441611	EM140.441608	EM141.441684	EM142.441711	EM144.441736	EM145.441690	EM146.441718	EM147.441617	EM148.441631	EM149.441655	EM150.441648	EM151.441595	EM152.441730	EM155.441678	EM156.441613	EM158.441731	EM159.441719	EM160.441703	EM162.441728	EM163.441642	EM165.441597	EM166.441748	EM167.441702	EM168.441668	EM169.441653	EM170.441651	EM173.441754	EM174.441652	EM178.441705	EM179.441612	EM180.441692	EM182.441681	EM183.441654	EM209.441665	EM222.441725	EMC01.441661	EMC02.441750	EMC03.441713	EMC04.441704	EMC05.441628	EMC06.441610	EMC07.441636	EMC08.441752	EMC09.441635
EM179.441612	0.41466507	0.73382869	0.3623975	0.31631373	0.46705723	0.45085896	0.3857249	0.62745242	0.41259125	0.2821758	0.66427887	0.57003126	0.62556987	0.50748079	0.46432252	0.61486254	0.51794627	0.44441532	0.23655824	0.52293272	0.38366557	0.19823998	0.23898826	0.27841258	0.65202882	0.61288376	0.49804044	0.53827241	0.50919249	0.98670508	0.49192267	0.36614372	0.38545495	0.32544615	0.55425667	0.39829767	0.50055723	0.67651229	0.61879906	0.59090178	0.48249642	0.4715318	0.51335604	0.57482847	0.3545522	0.37549668	0.29988159	0.4946213	0.64802753	0.292158	0.72175248	0.8276667	0.25845789	0.29652244	0.78386665	0.64519901	0.18492411	0.478895	0.48984627	0.54688003	0.44052115	0.4155655	0.82357017	0.18840972	0.17867825	0.27818866	0.25901305	0.38773509	0.62024018	0.53209941	0.55132172	0.49011492	0.31232879	0.53197855	0.69022284	0.36565415	0.3635091	0.63982471	0.64824561	0.51029728	0.41060908	0.41565678	0.41232194	0.77350242	0.56111407	0.45006423	0.28371825	0.410832	0.4427902	0.77113403	0.72278528	0.57266792	0.43895215	0.50576644	0.52808903	0.50317349	0.89323371	0.52553067	0.56759292	0.34457646	0.34938137	0.44381899	0.54201027	0.2094845	0.31032761	0.59680581	0.3055843	0.86913366	0.55285213	0.47943767	0.7341551	0.42959889	0.17681636	0.44098101	0.29509937	0.28302989	0.17827983	0.40035253	0.46509259	0.35008671	0.28790727	0.33864935	0.53800791	0.33239449	0.33751735	0.28902022	0.43713825	0.490051	0.49365202	0.52169312	0.22828196	0.36165441	0.52918692	0.32614211	0.4898904	0.44209781	0.43268244	0.56209309	0.41680307	0.66926345	0.51804953	0.49978923	0.55345639	0.34780295	0.37771496	0.47487145	0.5370399	0.34527927	0.354549	0.34783801	0.26750748	0.58068929	0.0	0.54390228	0.21115707	0.56871816	0.19451556	0.51263117	0.52788606	0.55009929	0.59175913	0.45728994	0.75363538	0.72466631	0.59031152	0.5069969	0.70821336
EM180.441692	0.38676869	0.43403551	0.3141665	0.40529781	0.31349045	0.27854636	0.36244818	0.33242994	0.32387543	0.46772538	0.40231333	0.33287024	0.35095259	0.53770737	0.5644101	0.4201325	0.27943299	0.2646816	0.44669586	0.36981528	0.36697099	0.6503312	0.43653334	0.4126155	0.33230138	0.33506712	0.4125877	0.47951551	0.28818343	0.66565852	0.25787043	0.33362744	0.36821519	0.42431745	0.24292263	0.31971257	0.35409703	0.30825175	0.28527614	0.31053024	0.39750004	0.3569353	0.48225776	0.39988643	0.39394446	0.48262278	0.45978403	0.24699212	0.36304233	0.38766004	0.35500178	0.48701384	0.43679091	0.37993982	0.44767981	0.30198489	0.46990519	0.39438002	0.39210735	0.28909039	0.26950473	0.29501666	0.49786769	0.64195454	0.55759987	0.43435522	0.45438919	0.33792713	0.32957786	0.36148847	0.3624783	0.28801982	0.51010645	0.33405379	0.4020696	0.32268673	0.31043752	0.39222539	0.39114051	0.2839898	0.39051762	0.40623422	0.35563842	0.40186514	0.37326995	0.31656647	0.42193995	0.30941698	0.2906656	0.44404989	0.41023038	0.35765264	0.29048619	0.26785974	0.34425423	0.53533431	0.58749877	0.33055493	0.27300876	0.47411514	0.43620895	0.49916169	0.32986753	0.5333779	0.42572547	0.35247057	0.39306728	0.55406814	0.37252617	0.37638857	0.392356	0.33550327	0.43449548	0.29637245	0.48106757	0.41344141	0.55737691	0.32769575	0.33970281	0.35726445	0.45013741	0.48309309	0.29042089	0.40050675	0.42267731	0.3892102	0.29363057	0.34554768	0.26965014	0.31534098	0.6456766	0.38227045	0.21611534	0.31148823	0.28729964	0.34708105	0.32937278	0.24782969	0.29365235	0.27547367	0.27448695	0.22601579	0.21415359	0.31228179	0.3265795	0.27819017	0.27725302	0.32915101	0.34199286	0.31667961	0.51438956	0.29958933	0.54390228	0.0	0.48026503	0.22512986	0.52944872	0.24778697	0.21991444	0.27018363	0.40771977	0.27929518	0.45352892	0.43458731	0.33384134	0.35055254	0.37969102
EM182.441681	0.40936984	0.6518824	0.36292115	0.27078496	0.41150106	0.42723573	0.35236313	0.52932051	0.39243158	0.30473653	0.59054914	0.54866997	0.5471645	0.43386764	0.41247557	0.53484245	0.49751806	0.45306241	0.32129025	0.43863865	0.41450302	0.29950189	0.31487225	0.32912689	0.57552383	0.52916823	0.41654315	0.44915798	0.43342834	0.90968729	0.46753838	0.31744513	0.30760604	0.30786576	0.48715912	0.43097952	0.46085176	0.57565418	0.51098655	0.50573717	0.42603169	0.41431763	0.42884647	0.47295388	0.27698025	0.33300047	0.3009042	0.43378801	0.57692078	0.31437333	0.61177791	0.73110305	0.28046704	0.32846653	0.68497262	0.56618676	0.28372124	0.42695621	0.43000974	0.4847729	0.414855	0.38200733	0.74636376	0.31772669	0.26925734	0.31812425	0.30627804	0.38511416	0.54938031	0.46006084	0.46819731	0.41892407	0.26653982	0.46262316	0.60519907	0.39823238	0.39032337	0.62618052	0.55399072	0.48145093	0.37811955	0.41427007	0.42543531	0.68320019	0.4813704	0.40566	0.26491114	0.36886663	0.42592201	0.68260748	0.65269029	0.50219909	0.39917518	0.42494789	0.45614684	0.42492784	0.8139233	0.44187608	0.52020707	0.28081577	0.29888884	0.40940996	0.50833204	0.16908191	0.27252014	0.54452014	0.28518737	0.78411093	0.4736941	0.44484752	0.64615003	0.34991266	0.23840517	0.3722239	0.24747958	0.33463776	0.19579802	0.36424572	0.42722556	0.30226372	0.29139506	0.34057852	0.4790161	0.26110566	0.2903697	0.31415607	0.36919356	0.42337981	0.45351289	0.48683545	0.32953837	0.29653882	0.45950981	0.3046834	0.45041563	0.37910682	0.39207123	0.47908984	0.36711202	0.55877628	0.51304998	0.43184162	0.5061405	0.32585794	0.35239213	0.4061349	0.44350665	0.31327904	0.28366439	0.32314588	0.18286501	0.48240872	0.21115707	0.48026503	0.0	0.46348959	0.19461279	0.48086856	0.49879023	0.45348176	0.51473256	0.41600041	0.67536935	0.64990558	0.50594325	0.43061105	0.62944383
EM183.441654	0.35339535	0.42426405	0.33122698	0.37981083	0.29036643	0.27951562	0.32430084	0.31379802	0.34052969	0.4890919	0.41807799	0.40262902	0.37308847	0.50039227	0.51460182	0.34219594	0.30290263	0.28298292	0.50113318	0.33164112	0.40418079	0.6501114	0.4447876	0.41294884	0.38586066	0.37682524	0.38217776	0.43796129	0.20165153	0.67721156	0.28584515	0.30469964	0.33537797	0.39207963	0.22306767	0.35014271	0.36029753	0.32407575	0.29261034	0.26701292	0.27901882	0.26508124	0.45300068	0.36721859	0.37929636	0.42926612	0.41345271	0.24108036	0.36858121	0.39302198	0.34696088	0.49011148	0.41940809	0.37838084	0.47297261	0.30488755	0.50267159	0.39896466	0.38186723	0.32656697	0.28729663	0.291016	0.52653831	0.66789976	0.58334325	0.45907052	0.47742225	0.32817821	0.34154412	0.33249609	0.32427034	0.25313762	0.49993411	0.36362599	0.44254018	0.35132601	0.33254362	0.46751663	0.37031017	0.35681102	0.39603082	0.37964096	0.34355672	0.42101308	0.33310313	0.33741011	0.42871387	0.3197584	0.3372084	0.43546709	0.422329	0.34488148	0.27508871	0.23746166	0.28579987	0.49908939	0.60463931	0.29922051	0.31170476	0.48066956	0.36895561	0.50722703	0.33497535	0.51184574	0.36152601	0.39300401	0.40899286	0.54904928	0.42439539	0.30370099	0.40796998	0.27751371	0.46766812	0.27648549	0.47563491	0.42198949	0.54018323	0.29555511	0.35857971	0.33167191	0.43304633	0.48952293	0.32525575	0.35007149	0.42063591	0.40844666	0.27602549	0.35013004	0.30778404	0.29899496	0.68892178	0.31514439	0.22771932	0.34168927	0.30555508	0.27142513	0.32264534	0.22819183	0.28950509	0.31923747	0.35141529	0.26851841	0.26914083	0.30953725	0.31716428	0.29800207	0.20508272	0.32897083	0.30779022	0.33678999	0.44400666	0.25671893	0.56871816	0.22512986	0.46348959	0.0	0.52204292	0.29356393	0.28181188	0.28971015	0.35787293	0.30334864	0.43724062	0.44324807	0.25647974	0.3317364	0.37452074
EM209.441665	0.39622953	0.70016477	0.31810276	0.29477191	0.39747347	0.38638474	0.32967454	0.6027612	0.39865047	0.30411024	0.62290061	0.56229744	0.61100491	0.50647647	0.40726544	0.55312122	0.46366807	0.42399522	0.296575	0.490327	0.38786235	0.24433756	0.30098124	0.30800818	0.61040066	0.55996162	0.46901012	0.50675553	0.44824079	0.97514808	0.45670229	0.33889374	0.36944905	0.29399199	0.50161325	0.38723251	0.48138769	0.62085771	0.59007862	0.55834872	0.46063092	0.4381101	0.4916918	0.52858809	0.30592932	0.34570112	0.28026079	0.42918046	0.62292425	0.28455752	0.66747268	0.78971332	0.26697791	0.30122872	0.76448377	0.56221033	0.26296905	0.4732574	0.46908667	0.50410995	0.43752689	0.37348198	0.77107419	0.24464698	0.19082017	0.28526748	0.28438265	0.35513599	0.58076834	0.51135933	0.52199158	0.44793822	0.26939425	0.49651285	0.65699248	0.37841367	0.35336194	0.60920989	0.61852957	0.47702154	0.37936782	0.39673164	0.38584326	0.75627026	0.51630257	0.39323005	0.26197629	0.37939614	0.43653598	0.73280239	0.69419716	0.57152882	0.40219895	0.48369532	0.44385265	0.48937403	0.88406253	0.48553033	0.55643224	0.32568282	0.35419563	0.42649355	0.47522269	0.13627142	0.31895489	0.58898511	0.27029138	0.83680348	0.52879847	0.45246993	0.69862004	0.38282431	0.22409762	0.39020563	0.29992903	0.31577591	0.13018307	0.36592851	0.42911763	0.34192557	0.25238623	0.27579489	0.51536165	0.30153099	0.28234333	0.31323762	0.40538027	0.46561166	0.45781356	0.50954712	0.28122094	0.31461417	0.48538296	0.32106587	0.48196828	0.41790991	0.40326538	0.54487549	0.36504747	0.64383441	0.51543777	0.47748515	0.52927795	0.34207841	0.36952458	0.45422013	0.51508636	0.29585253	0.3264576	0.32294325	0.25208788	0.53848253	0.19451556	0.52944872	0.19461279	0.52204292	0.0	0.46959015	0.48498696	0.48456795	0.56544905	0.37871446	0.69996594	0.69722761	0.54966438	0.47666886	0.68108818
EM222.441725	0.3141741	0.4057893	0.27094041	0.36164804	0.2421362	0.23064255	0.31257741	0.31416377	0.25804824	0.41858043	0.35673458	0.35924495	0.34269332	0.5095493	0.55556521	0.40925337	0.2346113	0.22252765	0.41488785	0.32043159	0.33745752	0.60493703	0.38128189	0.35670705	0.31150293	0.30399137	0.37802673	0.46712208	0.24164922	0.70968285	0.1747485	0.28175421	0.3857856	0.337625	0.22110402	0.27887548	0.32388306	0.37845042	0.32903847	0.26800947	0.32673191	0.30346729	0.47277413	0.3878076	0.36817471	0.45600993	0.41032634	0.20092753	0.31249838	0.31541671	0.36099191	0.48623121	0.38349896	0.32468357	0.48966678	0.28643414	0.44492076	0.39035481	0.37366658	0.2718205	0.27205092	0.24404439	0.51977802	0.59560513	0.50737054	0.39133989	0.40203874	0.24410954	0.27589947	0.28512584	0.29761703	0.24921201	0.44483638	0.31114084	0.39314559	0.29382436	0.28268801	0.354464	0.34190824	0.25765765	0.33154619	0.33046747	0.27362415	0.44395401	0.32029502	0.29878042	0.3980178	0.28620803	0.27903733	0.3806901	0.33572929	0.29270157	0.2406912	0.27047009	0.28338868	0.48899888	0.57527258	0.27776268	0.28935971	0.43378691	0.40661356	0.51631286	0.26923514	0.47719135	0.40656554	0.35312658	0.35734793	0.52702345	0.40890646	0.38115806	0.43582951	0.2789161	0.40877623	0.26737798	0.4544305	0.3732343	0.49875614	0.25970826	0.27849326	0.35083368	0.40339138	0.43168476	0.24165872	0.37494956	0.39006876	0.38686983	0.29323952	0.35949089	0.23262087	0.25573331	0.59463925	0.33863464	0.22835669	0.30668004	0.28102203	0.31041396	0.31422415	0.26891266	0.26846302	0.35525146	0.27441174	0.26617094	0.22526454	0.2878929	0.30490611	0.27117654	0.28590227	0.2763576	0.33963851	0.2890626	0.49592943	0.31140822	0.51263117	0.24778697	0.48086856	0.29356393	0.46959015	0.0	0.20582491	0.28871362	0.32298144	0.24252701	0.40544601	0.42055314	0.29665617	0.33761443	0.37967811
EMC01.441661	0.35083171	0.40141737	0.27703846	0.37323761	0.25909755	0.24535078	0.3441115	0.33179732	0.30091687	0.43495332	0.36604455	0.35597444	0.32914097	0.53735157	0.54872474	0.382131	0.16278751	0.2010262	0.41896106	0.32829072	0.33482943	0.6325286	0.42022932	0.40901352	0.32589782	0.3039915	0.4070207	0.48282481	0.25002883	0.6707576	0.22526099	0.31743974	0.37237991	0.37720021	0.22705815	0.26047249	0.31573197	0.33097713	0.30268716	0.26443054	0.33647804	0.31775772	0.48277514	0.38526859	0.3828979	0.47745198	0.45705025	0.19778062	0.34318909	0.34536704	0.37650336	0.49236304	0.41480733	0.34495106	0.45777349	0.27057717	0.45917379	0.39525888	0.37630291	0.26430965	0.29490499	0.30519168	0.46632561	0.61820164	0.51822427	0.38971042	0.41353311	0.27968063	0.30395864	0.31711419	0.32575754	0.282556	0.46336625	0.29306985	0.37729144	0.30710983	0.28131466	0.35112979	0.38144691	0.24795126	0.34973634	0.34871488	0.26543482	0.44293104	0.34694133	0.31217361	0.41444671	0.30880396	0.260721	0.43910903	0.37438022	0.33500518	0.26797403	0.29600558	0.26027767	0.52567541	0.60318687	0.32545153	0.2767264	0.46106304	0.41124555	0.48085103	0.27112085	0.4927938	0.40564941	0.34884201	0.36169406	0.53130896	0.37701123	0.38302427	0.37290764	0.31810929	0.42447526	0.27850463	0.46196263	0.39262163	0.52635607	0.31883203	0.32166469	0.36431071	0.43298015	0.43955245	0.25414621	0.38959253	0.39925783	0.41041382	0.30999777	0.3611006	0.22437778	0.25391564	0.62852334	0.34807257	0.23509352	0.30176567	0.30086872	0.30280943	0.27683624	0.27565901	0.29924967	0.36383053	0.26940575	0.24095715	0.20942945	0.32381831	0.32639774	0.28115389	0.29691028	0.32503987	0.3644392	0.32214181	0.50639818	0.31506555	0.52788606	0.21991444	0.49879023	0.28181188	0.48498696	0.20582491	0.0	0.24083461	0.36462907	0.22146678	0.38385396	0.32635999	0.27123376	0.31340968	0.3596284
EMC02.441750	0.35386658	0.37278944	0.28002447	0.35441626	0.30732306	0.21614593	0.34017253	0.28976501	0.28821804	0.44361845	0.35151246	0.28538793	0.30766412	0.55047644	0.58662043	0.41895329	0.21787212	0.27136399	0.49845271	0.35475557	0.31129714	0.64610037	0.43168653	0.41253719	0.25315849	0.23896709	0.40763627	0.48516934	0.26747974	0.61896191	0.23886688	0.33651839	0.41177462	0.38596012	0.25935234	0.26622616	0.35518218	0.24075302	0.23466101	0.25721283	0.36886659	0.33645635	0.47359059	0.37228884	0.35484119	0.51184797	0.48995558	0.24223733	0.32129466	0.37084769	0.32962819	0.43850801	0.41111836	0.33920115	0.37786236	0.25975568	0.49469556	0.42770443	0.39589314	0.25755872	0.30931152	0.30931125	0.4279702	0.66351857	0.56191958	0.39350939	0.4113092	0.32576922	0.26850581	0.32615048	0.32225595	0.28813031	0.45798756	0.2318429	0.29096687	0.31189092	0.29945323	0.28149608	0.37318608	0.20637403	0.37508547	0.38282133	0.31101359	0.40629697	0.3808997	0.29793582	0.45262986	0.33518661	0.26239871	0.41315428	0.36675415	0.33523603	0.28127384	0.25622415	0.3295177	0.53676466	0.56026322	0.32759836	0.25216547	0.46776817	0.40087676	0.56739634	0.2679413	0.48138261	0.39875022	0.35195732	0.41600799	0.46989625	0.29173126	0.41374822	0.34252135	0.2880351	0.44443759	0.27478124	0.44688754	0.39566672	0.5301349	0.32525406	0.38100982	0.3652802	0.46817978	0.51367394	0.28819374	0.39721224	0.37555274	0.38383571	0.28431198	0.41620461	0.18241677	0.30832861	0.68195177	0.32539188	0.21290115	0.33958284	0.29903967	0.30103982	0.30932253	0.26056842	0.32716638	0.29449686	0.24436534	0.2926563	0.24012944	0.33481196	0.35118591	0.32852632	0.27425173	0.34075084	0.35809007	0.31176412	0.45892839	0.30889684	0.55009929	0.27018363	0.45348176	0.28971015	0.48456795	0.28871362	0.24083461	0.0	0.3912496	0.18971721	0.38239911	0.32679316	0.29441041	0.38806359	0.33455557
EMC03.441713	0.38846366	0.47391124	0.36324887	0.43144756	0.34332906	0.37276709	0.42328793	0.32407377	0.35058338	0.40461517	0.45559728	0.45330591	0.29543386	0.28885142	0.62844729	0.42205657	0.39504332	0.37458963	0.52507039	0.22837495	0.41327704	0.69840659	0.46569505	0.45433027	0.41362267	0.37887155	0.30124723	0.3262934	0.32207508	0.71627539	0.33171058	0.38627743	0.46387244	0.41266738	0.3198235	0.39527154	0.23726816	0.47281478	0.42924055	0.33786287	0.34968895	0.35202223	0.26822779	0.22257822	0.41478201	0.54760665	0.53828876	0.32925945	0.31421626	0.40742689	0.40103867	0.49038681	0.44877184	0.40690423	0.45808462	0.39944302	0.52301538	0.31958287	0.34386116	0.38315652	0.39836074	0.35062179	0.54231864	0.68377171	0.59292506	0.44438943	0.45565786	0.352479	0.37743515	0.2493499	0.22902669	0.31348097	0.4600084	0.33438944	0.46409179	0.37638664	0.38985993	0.49211854	0.25765834	0.35554351	0.32613959	0.40068511	0.35648141	0.45572271	0.18038144	0.39303128	0.50234194	0.39744089	0.39652061	0.45221626	0.40625749	0.31733563	0.36055932	0.35019583	0.36997632	0.30127802	0.5813223	0.33366408	0.36491871	0.42203737	0.45397898	0.55916626	0.41525254	0.53743309	0.46656508	0.46414912	0.48597679	0.57899835	0.46913986	0.4230883	0.51907135	0.34865852	0.49176459	0.3358128	0.46511924	0.44748544	0.58639782	0.38124346	0.250456	0.44486552	0.5281063	0.54033978	0.37164108	0.4644337	0.44185364	0.44410225	0.3810656	0.32037811	0.38198209	0.38031131	0.69792249	0.41132344	0.35623919	0.40988672	0.33008421	0.35451022	0.39369805	0.32419358	0.40335564	0.45775086	0.41590992	0.32587082	0.38106748	0.40640222	0.39595773	0.37557718	0.32344155	0.39887174	0.42047205	0.37093448	0.50563741	0.33176122	0.59175913	0.40771977	0.51473256	0.35787293	0.56544905	0.32298144	0.36462907	0.3912496	0.0	0.37820853	0.46100789	0.46820294	0.37797563	0.34762153	0.45230955
EMC04.441704	0.26512761	0.43137703	0.18300158	0.30716799	0.27294525	0.143005	0.28193298	0.35081058	0.21710321	0.35162982	0.40905477	0.29897292	0.35691111	0.53551489	0.55750578	0.3956481	0.21489337	0.2052317	0.39104652	0.32976326	0.20914563	0.53559272	0.33638192	0.33049422	0.33538784	0.2910612	0.38943214	0.46920527	0.23965565	0.70766412	0.21152693	0.30623122	0.40608341	0.29458929	0.26481255	0.16514831	0.31513193	0.35216477	0.31415042	0.31521464	0.36339768	0.32601244	0.46903504	0.36848525	0.3224095	0.4803777	0.42359847	0.22440428	0.37913817	0.27416076	0.41082714	0.51900928	0.32201661	0.2502874	0.47516821	0.31886841	0.39436413	0.38696352	0.36610049	0.23954219	0.26516289	0.2285323	0.49202377	0.5523595	0.45026355	0.29491376	0.32416201	0.23797023	0.33333474	0.30555399	0.30478244	0.28010164	0.37145027	0.23058431	0.3796367	0.20442811	0.20091458	0.34101271	0.38065641	0.2151632	0.31996114	0.29950334	0.21697196	0.50004288	0.36600445	0.21520989	0.36545991	0.26252252	0.20266552	0.48451419	0.42987346	0.33311356	0.23648317	0.2682364	0.31132905	0.52675129	0.63906287	0.29866831	0.30762762	0.4171673	0.37623533	0.54201195	0.25190671	0.4283537	0.37612945	0.40014121	0.32560968	0.55655612	0.32845643	0.35364045	0.42770258	0.27665093	0.34644938	0.24553939	0.39238453	0.29994379	0.43494077	0.27944069	0.33410409	0.31975581	0.37373423	0.42563123	0.29256449	0.36578289	0.33203621	0.32013698	0.25413971	0.37741798	0.17867106	0.29270476	0.57940828	0.28613563	0.22137346	0.28110045	0.27335862	0.28080007	0.29910858	0.27970969	0.28176683	0.37981981	0.26771959	0.29117719	0.28121673	0.26457085	0.31615074	0.32673959	0.28626732	0.25707187	0.30693984	0.23621213	0.42583602	0.30254475	0.45728994	0.27929518	0.41600041	0.30334864	0.37871446	0.24252701	0.22146678	0.18971721	0.37820853	0.0	0.44305894	0.41145957	0.32215442	0.37530434	0.40691292
EMC05.441628	0.53416995	0.28281993	0.49752848	0.59263287	0.46981749	0.4352739	0.568182	0.38559102	0.49165105	0.63354596	0.31297459	0.43745516	0.44292133	0.62631809	0.78908236	0.567248	0.37607179	0.42546518	0.68417826	0.48728838	0.55047623	0.87180446	0.6399347	0.61799546	0.32759874	0.37516834	0.52047716	0.57844481	0.45007509	0.5898952	0.42055829	0.53337336	0.60241723	0.57771931	0.37584341	0.49233189	0.51855017	0.37234003	0.37112978	0.34588102	0.50129664	0.49007866	0.58281246	0.49938157	0.54797568	0.70647356	0.67161997	0.43222276	0.33868839	0.5711974	0.34734068	0.37009412	0.62547117	0.56496292	0.38541149	0.36144657	0.68272975	0.55205246	0.55121099	0.42168097	0.50561009	0.49323424	0.38958431	0.84222888	0.73806097	0.61040792	0.62434991	0.49096047	0.38851966	0.44372119	0.4161329	0.44334538	0.67948385	0.45594963	0.37736682	0.50400601	0.51647758	0.39435319	0.43135899	0.42705008	0.54276586	0.47102438	0.44170372	0.38343292	0.48535635	0.48827675	0.66467431	0.53966122	0.44638652	0.30892955	0.28629004	0.46525194	0.49533371	0.44675406	0.46410283	0.61707815	0.46070639	0.45963195	0.3856799	0.66404102	0.60296041	0.68637639	0.43525155	0.69529462	0.62248995	0.40266433	0.6376229	0.45042262	0.48865049	0.55036723	0.35759092	0.50852055	0.66138276	0.47453481	0.65297927	0.59983595	0.75701297	0.54140943	0.49276831	0.59067843	0.67994503	0.68693899	0.45425235	0.62123215	0.59927061	0.61220218	0.52546523	0.5427748	0.38971842	0.43653382	0.88384918	0.54854999	0.40824876	0.55555929	0.49765806	0.50780641	0.51060502	0.42782417	0.53276915	0.39441575	0.43126775	0.46429379	0.36776883	0.55495013	0.56423506	0.47342445	0.42871904	0.54710549	0.57304048	0.52583355	0.6738674	0.42152303	0.75363538	0.45352892	0.67536935	0.43724062	0.69996594	0.40544601	0.38385396	0.38239911	0.46100789	0.44305894	0.0	0.23720527	0.35485186	0.51172374	0.26481944
EMC06.441610	0.52000086	0.31824272	0.46728457	0.54696522	0.46060424	0.43919471	0.53295941	0.41788739	0.46914286	0.60457623	0.34582874	0.40891513	0.39694834	0.63095472	0.75737803	0.53168665	0.32097834	0.38766995	0.66157809	0.45749125	0.49486094	0.84337993	0.60910703	0.60133487	0.32685469	0.38443381	0.52346557	0.57287134	0.41794844	0.55709335	0.398084	0.52019111	0.58308354	0.55404882	0.38356232	0.44605802	0.46448826	0.31742572	0.35171107	0.33805437	0.48640745	0.47396999	0.57748837	0.4903342	0.52100997	0.67408011	0.67836794	0.40522353	0.36853984	0.55219089	0.38691875	0.39597823	0.59950202	0.52898833	0.34827002	0.36109822	0.65814038	0.53796585	0.52903762	0.41454008	0.51082536	0.47455029	0.36948784	0.83232101	0.73037208	0.56169677	0.5795447	0.48249204	0.37631491	0.41885452	0.41331071	0.44725233	0.64020784	0.39573698	0.31621003	0.49026508	0.48668705	0.33224792	0.47254824	0.37167673	0.50664111	0.44774223	0.44011841	0.38062693	0.49015488	0.4921482	0.64133282	0.51862763	0.40146721	0.3450991	0.33167091	0.45787655	0.4689718	0.43016807	0.44804618	0.62526252	0.46207566	0.47071752	0.35146157	0.62575695	0.57401688	0.67594226	0.42867024	0.67269997	0.59104964	0.37648524	0.60173319	0.42724443	0.45355212	0.54060834	0.30870049	0.46744754	0.62477093	0.46584648	0.61901112	0.58197356	0.7281391	0.51299714	0.50144658	0.56927756	0.65857512	0.69164848	0.42433132	0.5964114	0.56615624	0.57548627	0.49217734	0.54078089	0.36262819	0.42076217	0.85794961	0.52690076	0.38440835	0.52849504	0.47966279	0.46182664	0.48484257	0.41864896	0.51848732	0.38127368	0.37606284	0.44565156	0.37303626	0.53326754	0.54362975	0.49448052	0.43745859	0.5344916	0.56630801	0.5031271	0.64214655	0.46153058	0.72466631	0.43458731	0.64990558	0.44324807	0.69722761	0.42055314	0.32635999	0.32679316	0.46820294	0.41145957	0.23720527	0.0	0.37429029	0.50400985	0.28263391
