	B.2004.01.S1.405609	B.2004.02.S1.405533	B.2004.03.S1.405563	B.2004.04.S1.405549	B.2004.05.S1.405536	B.2004.06.S1.405567	B.2004.07.S1.405529	B.2004.08.S1.405610	B.2005.01.S1.405588	B.2005.02.S1.405604	B.2005.03.S1.405591	B.2005.04.S1.405545	B.2005.05.S1.405611	B.2005.06.S1.405537	B.2005.07.S1.405586	B.2005.08.S1.405559	B.2005.09.S1.405592	B.2005.10.S1.405573	B.2006.01.S1.405568	B.2006.02.S1.405606	B.2006.03.S1.405589	B.2006.04.S1.405572	B.2006.05.S1.405597	B.2006.06.S1.405542	B.2006.07.S1.405582	B.2006.08.S1.405615	B.2006.09.S1.405526	B.2008.01.S1.405595	B.2008.02.S1.405555	B.2008.03.S1.405528	B.2008.04.S1.405565	B.2008.05.S1.405541	B.2008.06.S1.405543	B.2008.07.S1.405599	B.2008.08.S1.405550	B.2008.09.S1.405553	B.2008.10.S1.405544	B.2009.01.S1.405540	B.2009.02.S1.405570	B.2009.03.S1.405564	B.2009.04.S1.405531	B.2009.05.S1.405596	B.2009.06.S1.405554	B.2009.07.S1.405524	B.2009.08.S1.405578	B.2009.09.S1.405547	B.2009.10.S1.405585	B.2011.01.S1.405525	B.2011.02.S1.405575	B.2011.03.S1.405538	B.2011.04.S1.405598	B.2011.05.S1.405539	B.2011.06.S1.405532	B.2011.07.S1.405534	B.2011.08.S1.405530	B.2011.09.S1.405577	B.2011.10.S1.405602	B.2012.01.S1.405593	B.2012.02.S1.405552	B.2012.03.S1.405546	B.2012.04.S1.405562	B.2012.05.S1.405616	B.2012.06.S1.405601	B.2012.07.S1.405580	B.2012.08.S1.405556	B.2012.09.S1.405527	B.2012.10.S1.405569	B.2016.01.S1.405584	B.2016.02.S1.405600	B.2016.03.S1.405618	B.2016.04.S1.405579	B.2016.05.S1.405583	B.2016.06.S1.405581	B.2016.07.S1.405551	B.2016.08.S1.405590	B.2019.01.S1.405535	B.2019.02.S1.405607	B.2019.03.S1.405560	B.2019.04.S1.405614	B.2019.05.S1.405612	B.2019.06.S1.405608	B.2019.07.S1.405558	B.2019.08.S1.405613	B.2019.09.S1.405605	B.2019.10.S1.405561	B.2020.01.S1.405576	B.2020.02.S1.405548	B.2020.03.S1.405571	B.2020.04.S1.405587	B.2020.05.S1.405574	B.2020.06.S1.405557	B.2020.07.S1.405566	B.2020.08.S1.405603	B.2020.09.S1.405594	B.2020.10.S1.405617
B.2006.04.S1.405572	0.3078864	0.28554057	0.27429962	0.24358392	0.33737398	0.26665754	0.39594201	0.33368573	0.53735678	0.47340363	0.48700046	0.40920704	0.47737789	0.31172624	0.46038553	0.3886874	0.38096197	0.4471311	0.48736593	0.19892286	0.22489537	0.0	0.09303495	0.1388411	0.16782895	0.19400782	0.17462603	0.56327802	0.47229782	0.35662846	0.34262976	0.39194745	0.38214898	0.35527543	0.46210106	0.35541413	0.42144311	0.62007578	0.73800808	0.66355241	0.63453126	0.63885481	0.55139798	0.52342838	0.46202507	0.48318795	0.57871017	0.3454925	0.2696987	0.29175011	0.35769952	0.39093361	0.31859541	0.25947852	0.28006622	0.2664709	0.26409273	0.43297901	0.39053737	0.40715335	0.37795133	0.33852739	0.32002496	0.34614603	0.29470891	0.29217493	0.36331833	0.53107052	0.43745806	0.3858309	0.43031189	0.42842812	0.44653172	0.43518106	0.41530756	0.38149687	0.5190689	0.49712781	0.40574393	0.35104984	0.28182084	0.22649888	0.24793228	0.30020133	0.29128131	0.34416611	0.60266768	0.43571594	0.45281632	0.33453457	0.37320878	0.53521842	0.54405489	0.4995712	0.38404909
B.2006.05.S1.405597	0.34268407	0.28330612	0.26864993	0.24142935	0.32776005	0.26290157	0.38647646	0.32673062	0.51564107	0.4534057	0.46425847	0.38611909	0.45441902	0.30733943	0.43556628	0.37012165	0.35617148	0.42013341	0.4704054	0.16405727	0.19450108	0.09303495	0.0	0.15885659	0.19098852	0.21727303	0.20582068	0.54186817	0.44955075	0.33224587	0.31715739	0.37270136	0.35796389	0.33306074	0.43525875	0.3603132	0.44924652	0.59350907	0.70606037	0.63681972	0.61173691	0.61241778	0.53034467	0.50084985	0.44994858	0.46442216	0.55318866	0.32375173	0.27912369	0.29069504	0.37467833	0.36698792	0.35875532	0.29471095	0.31635465	0.26606937	0.30535608	0.41891228	0.38606012	0.39283012	0.3698176	0.33285598	0.31359281	0.34220432	0.33129296	0.32487778	0.35580702	0.50772197	0.41700151	0.37167441	0.41772438	0.41564405	0.43768315	0.42261891	0.40046489	0.36004646	0.49764139	0.47387242	0.38496778	0.32549865	0.26697977	0.23814987	0.26270357	0.28433464	0.26926822	0.32868136	0.57703723	0.41672683	0.43340511	0.31727564	0.35300377	0.51216371	0.5205166	0.48054025	0.36328396
B.2006.06.S1.405542	0.29539592	0.31128117	0.3340256	0.2641785	0.35140382	0.2906455	0.42222097	0.35596429	0.56935846	0.50117937	0.51837632	0.44653186	0.50991311	0.34647684	0.49126113	0.42327298	0.41379393	0.51069818	0.52120543	0.24616262	0.21772081	0.1388411	0.15885659	0.0	0.16329153	0.14659236	0.11067299	0.59980802	0.5104911	0.42530016	0.41052568	0.43355145	0.4513162	0.42679267	0.52656218	0.41623081	0.43656135	0.6794233	0.7949478	0.72809913	0.67624914	0.70428757	0.58280162	0.55756574	0.52113581	0.52796713	0.60400403	0.3897194	0.30001686	0.31694513	0.38510022	0.45580679	0.31828171	0.26110666	0.2813157	0.32808	0.26244481	0.48056837	0.45795483	0.47624195	0.43320099	0.37678991	0.3890174	0.40832495	0.29369533	0.31294673	0.41172381	0.59019278	0.49749888	0.42892012	0.46953763	0.4736124	0.49869518	0.46987208	0.44008932	0.41353147	0.55537812	0.52688691	0.44259545	0.40731112	0.32761956	0.26325508	0.2646563	0.33873191	0.32886799	0.37054013	0.66473648	0.46885254	0.52448602	0.40454533	0.39935128	0.60083648	0.60858981	0.53146406	0.45165583
B.2006.07.S1.405582	0.30935133	0.34552714	0.35840175	0.31165385	0.40139895	0.31870047	0.47132724	0.39346874	0.64529821	0.5774447	0.58998257	0.51044157	0.57631342	0.39462391	0.55638706	0.49324585	0.47860436	0.55793807	0.59584676	0.29489589	0.3160878	0.16782895	0.19098852	0.16329153	0.0	0.13757431	0.19033124	0.67226215	0.57843489	0.46583145	0.45090945	0.49734904	0.49244617	0.46715244	0.56932587	0.44683434	0.41829018	0.72838221	0.85190299	0.77927924	0.74417659	0.75507662	0.65273375	0.62957931	0.56069474	0.58437698	0.68230338	0.44478441	0.35391381	0.38325316	0.41438863	0.49601558	0.27571494	0.27867941	0.28739411	0.36968101	0.28356858	0.5428927	0.49619932	0.51982392	0.48501188	0.44141016	0.42528385	0.4303295	0.29857834	0.328477	0.46639322	0.64891285	0.55400197	0.49555893	0.52584088	0.52804099	0.54488791	0.53630973	0.51447165	0.48024248	0.61981023	0.5957378	0.50829758	0.45282539	0.37850539	0.30493687	0.28103645	0.3975126	0.38950648	0.44390068	0.71100833	0.53825991	0.56196345	0.44181238	0.47306669	0.64676395	0.6543581	0.59937915	0.48886582
B.2006.08.S1.405615	0.31208384	0.35551139	0.38062024	0.32080342	0.408558	0.34086966	0.47419113	0.40424475	0.63498098	0.57025981	0.5867565	0.5065478	0.57499037	0.39898082	0.55093135	0.48985306	0.47010847	0.5699414	0.59425905	0.298047	0.29873485	0.19400782	0.21727303	0.14659236	0.13757431	0.0	0.15071927	0.66919438	0.57943512	0.48341822	0.46732974	0.49672801	0.51012192	0.48518759	0.58483892	0.46365557	0.44819509	0.7384063	0.85392282	0.78682887	0.73612164	0.76169047	0.65022764	0.62616652	0.57593763	0.57587561	0.67478215	0.4431338	0.34689456	0.38716615	0.42984586	0.51713821	0.30207141	0.29817358	0.31065936	0.3901518	0.30451301	0.53562533	0.50946359	0.53905545	0.48765239	0.44261651	0.44108622	0.45517213	0.30920317	0.34784357	0.46721805	0.64917688	0.55648136	0.49046062	0.52133353	0.51713812	0.55220896	0.52985202	0.50863864	0.47582971	0.61657144	0.58951949	0.50214715	0.46471654	0.37075236	0.30470992	0.29403238	0.39712941	0.38818769	0.42983101	0.72287274	0.52808684	0.57431076	0.45433219	0.47048386	0.6588546	0.66718843	0.5977347	0.50794635
B.2006.09.S1.405526	0.28958693	0.3254696	0.34904133	0.27646159	0.36790375	0.30420127	0.43508248	0.37147686	0.58327081	0.5128506	0.53271061	0.45445273	0.52409288	0.35093421	0.5003986	0.43398589	0.41921508	0.52212841	0.53953898	0.23404655	0.22884126	0.17462603	0.20582068	0.11067299	0.19033124	0.15071927	0.0	0.62101723	0.53191533	0.43880429	0.42447799	0.44795728	0.46575843	0.44357228	0.54468821	0.42923738	0.4533822	0.69336023	0.80492635	0.73975286	0.68953615	0.71885188	0.59709563	0.57230721	0.53087438	0.54262386	0.6204911	0.41150331	0.31637447	0.33577444	0.40039247	0.47717012	0.32948094	0.27287779	0.29772293	0.35062255	0.2894151	0.48743008	0.46512796	0.49339978	0.44159164	0.39115148	0.39617955	0.41733576	0.29871284	0.32397758	0.42243982	0.61478277	0.51577245	0.44895637	0.48809042	0.49101243	0.52150321	0.48904611	0.46103629	0.42193024	0.56670317	0.53655274	0.44853612	0.41665513	0.33116583	0.26457095	0.26368839	0.34859378	0.33445346	0.37648826	0.67837851	0.47555993	0.52793735	0.40851968	0.41720313	0.61401625	0.62132534	0.54219895	0.46286842
B.2008.01.S1.405595	0.67869022	0.51112763	0.45896524	0.50116372	0.47169502	0.500752	0.37891419	0.46029439	0.20843676	0.21770285	0.19461558	0.24083908	0.18304553	0.37262488	0.20880677	0.26910642	0.29019655	0.218665	0.20759549	0.5101939	0.46011197	0.56327802	0.54186817	0.59980802	0.67226215	0.66919438	0.62101723	0.0	0.30131414	0.3760893	0.37269654	0.23846329	0.28787766	0.29364381	0.17481478	0.42400843	0.54669755	0.27927964	0.40362368	0.32770915	0.26417254	0.30349819	0.2082313	0.17765338	0.24511665	0.24460733	0.22665509	0.36946292	0.51788484	0.48692195	0.5606701	0.32055819	0.63604655	0.57072744	0.57965816	0.48707404	0.57392231	0.22486591	0.31360725	0.24399169	0.28317803	0.35768319	0.36304394	0.35180311	0.57543481	0.55621075	0.45862819	0.1783247	0.25412424	0.32365862	0.26402771	0.31694746	0.3169848	0.28934088	0.3049676	0.30599139	0.220779	0.22572521	0.26886063	0.36316078	0.43357604	0.51603486	0.55911234	0.42625793	0.40623487	0.38142291	0.26588816	0.24657408	0.22835842	0.38280985	0.29303176	0.2258417	0.24228495	0.20229924	0.29492761
B.2008.02.S1.405555	0.58333532	0.42710875	0.3978703	0.41005296	0.42764288	0.40622518	0.41743551	0.40942479	0.431956	0.43132953	0.42202752	0.39901218	0.40189067	0.3573087	0.43134649	0.35842518	0.38916305	0.4445102	0.45366947	0.43709706	0.39502993	0.47229782	0.44955075	0.5104911	0.57843489	0.57943512	0.53191533	0.30131414	0.0	0.16737094	0.19715246	0.23619223	0.20241586	0.23848089	0.33260338	0.18904539	0.27552553	0.53839238	0.65935568	0.58684137	0.52732022	0.56287137	0.45076048	0.41988238	0.44219525	0.45790759	0.47469949	0.359596	0.4226285	0.39079991	0.45919604	0.37505029	0.53945573	0.4755554	0.48228244	0.39127068	0.47676281	0.38274817	0.28380875	0.32229535	0.32357989	0.26941561	0.3494103	0.33886949	0.42858699	0.37020397	0.21860643	0.3923674	0.39467726	0.38753018	0.32556663	0.24844622	0.22350538	0.30764236	0.33704844	0.40637701	0.44927482	0.45064585	0.39880083	0.39464942	0.38876452	0.41882316	0.46239376	0.38595883	0.35593443	0.38107419	0.51187036	0.41950026	0.42010968	0.36733021	0.35970844	0.46987978	0.48589297	0.43232194	0.38057045
B.2008.03.S1.405528	0.49329706	0.37807177	0.33484848	0.35229296	0.38857454	0.3539379	0.39307245	0.37908853	0.4795957	0.43412927	0.43163014	0.3788764	0.41237735	0.32577886	0.41214171	0.34578792	0.36464899	0.4020245	0.48315335	0.3414149	0.35366203	0.35662846	0.33224587	0.42530016	0.46583145	0.48341822	0.43880429	0.3760893	0.16737094	0.0	0.06554364	0.20483261	0.13683108	0.16059749	0.2889767	0.09099731	0.23041683	0.56386868	0.68754142	0.61300789	0.57596314	0.58572691	0.4905321	0.46120092	0.42808801	0.43241559	0.52926487	0.32117042	0.33801956	0.31150429	0.3721153	0.33191319	0.44280611	0.38416652	0.3936341	0.2911248	0.38832327	0.37331401	0.24647593	0.28493619	0.28135937	0.23563543	0.29031898	0.28396629	0.32397613	0.25493173	0.18178613	0.43848226	0.38154098	0.3578594	0.33046389	0.2626813	0.25071902	0.32066212	0.33270618	0.37303775	0.46026204	0.45254937	0.37546719	0.3438613	0.33158274	0.35264086	0.38147312	0.33628351	0.31585741	0.35498919	0.52774824	0.39212496	0.38347458	0.31663311	0.33937934	0.46262052	0.47597751	0.41940222	0.33039375
B.2008.04.S1.405565	0.47191948	0.35104145	0.30718178	0.32455128	0.36262914	0.32228466	0.36608557	0.34849883	0.48103512	0.43576313	0.4333822	0.36674412	0.41093097	0.3137522	0.40919813	0.33664726	0.35081971	0.40335128	0.48216279	0.3247921	0.33544987	0.34262976	0.31715739	0.41052568	0.45090945	0.46732974	0.42447799	0.37269654	0.19715246	0.06554364	0.0	0.19402411	0.13056666	0.14495207	0.28661352	0.12028185	0.24686897	0.56243602	0.68610938	0.61172221	0.57244866	0.58481179	0.48919364	0.45906166	0.42467783	0.42702235	0.52692063	0.29370988	0.31841448	0.29897703	0.35938324	0.31663319	0.42244777	0.369495	0.37210576	0.27723098	0.37001835	0.37271337	0.23867357	0.27993465	0.26985235	0.21696711	0.27325554	0.26283617	0.30380367	0.25049193	0.19572557	0.43316954	0.37910068	0.34929126	0.31726449	0.25551032	0.25128544	0.31142336	0.3240165	0.35885277	0.45254164	0.44703097	0.36518101	0.3256352	0.30807272	0.32419882	0.35128754	0.30713959	0.29554073	0.34836097	0.53356442	0.38511896	0.38703854	0.31027703	0.32946874	0.46620514	0.47872707	0.42096948	0.31979733
B.2008.05.S1.405541	0.50465827	0.3499332	0.30337109	0.34270875	0.31147661	0.35234241	0.2991886	0.31247508	0.34316889	0.29333074	0.28912687	0.22738971	0.27822738	0.23689323	0.26881942	0.21115105	0.22103284	0.28816935	0.33627584	0.34196015	0.29222082	0.39194745	0.37270136	0.43355145	0.49734904	0.49672801	0.44795728	0.23846329	0.23619223	0.20483261	0.19402411	0.0	0.12616533	0.1073308	0.17910735	0.25662234	0.3746102	0.45087061	0.57705143	0.50272382	0.44297563	0.4748063	0.34900279	0.32520411	0.33377012	0.29670556	0.38284054	0.23909137	0.36826847	0.33256198	0.41635277	0.22039732	0.48440048	0.41780433	0.42620969	0.33901785	0.4222598	0.25582578	0.1909885	0.20071032	0.17676004	0.1804639	0.19657257	0.19577732	0.39138914	0.37319538	0.30371746	0.33076981	0.27784843	0.27631461	0.2238928	0.23723713	0.25870869	0.24677007	0.25367257	0.22327388	0.32410381	0.30355162	0.22303184	0.24282017	0.25505479	0.33814071	0.37795095	0.24871734	0.2305977	0.23587952	0.42286123	0.24072397	0.27756229	0.24157408	0.19979033	0.35613039	0.36446432	0.27835527	0.23593024
